item_id,difficulty,sub_task,training,question,answer,test_type,feedback_q,feedback_correct,feedback_wrong
zs_2_3_0,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Translate to English: 'eiyeij iyaaf yei',The cat knows the mountain,translate,,,
zs_2_3_1,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Is this grammatically correct? 'aatiy eikhikhokh yot' Answer yes/no.,yes,judge,,,
zs_2_3_2,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Translate to English: 'eitaa iyaaf yei',The cat runs the mountain,translate,,,
zs_2_3_3,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To make a word plural, add 'ij' at the beginning' to 'eiyeij'",ijeiyeij,transform,,,
zs_2_3_4,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Translate to English: 'eitaa iyaaf taafokh',The cat runs the child,translate,,,
zs_2_3_5,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'taafokh'",taataafokh,transform,,,
zs_2_3_6,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'eikhikhokh'",eikeikhikhokh,transform,,,
zs_2_3_7,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To make a word plural, add 'khaaj' at the end' to 'teijo'",teijokhaaj,transform,,,
zs_2_3_8,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Translate to English: 'fo taafokh yot',The child breaks the fire,translate,,,
zs_2_3_9,3,zero_shot,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Is this grammatically correct? 'yei aaei taafokh' Answer yes/no.,no,judge,,,
fb_2_3_0,3,feedback,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To make a word plural, add 'khaaj' at the end' to 'fo'",fokhaaj,transform,"Apply 'To make a word plural, add 'khaaj' at the end' to 'aaei'",aaeikhaaj,jaahkieaa
fb_2_3_1,3,feedback,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To make a verb past tense, add 'faat' at the end' to 'aaei'",aaeifaat,transform,"Apply 'To emphasize a word, repeat its first syllable' to 'taafokh'",taataafokh,hkofaataat
fb_2_3_2,3,feedback,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
","Apply 'To make a word plural, add 'ij' at the beginning' to 'eikhikhokh'",ijeikhikhokh,transform,"Apply 'To emphasize a word, repeat its first syllable' to 'yei'",yeiyei,ieyiey
fb_2_3_3,3,feedback,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Translate to English: 'fo teijyeijot yot',The river breaks the fire,translate,Translate to English: 'aatiy taafokh eikhikhokh',The child takes the star,The mountain breaks the fire
fb_2_3_4,3,feedback,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Is this grammatically correct? 'aatiy eikhikhokh yei' Answer yes/no.,yes,judge,Is this grammatically correct? 'yei ijyif teijo' Answer yes/no.,no,yes
re_2_3_0,3,extrapolation,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Apply the same pattern to 'taafokh'. What is the result?,taafokhfaat,transform,,,"Observe this pattern:
  'ijyif' → 'ijyiffaat'
  'iyaaf' → 'iyaaffaat'
  'feiaa' → 'feiaafaat'
"
re_2_3_1,3,extrapolation,"Examples from an alien language:

1. 'eiyeij taafokh ijyif' = 'The child knows the tree'
2. 'aaei taafokh feiaa' = 'The child gives the stone'
3. 'eitaa taafokh eikhikhokh' = 'The child runs the star'
4. Rule: To make a word plural, add 'ij' at the beginning. 'aatiy' → 'ijaatiy'
5. Rule: To make a verb past tense, add 'faat' at the end. 'feiaa' → 'feiaafaat'
6. Rule: To make a word plural, add 'ij' at the beginning. 'yot' → 'ijyot'
7. 'fo feiaa yot' = 'The stone breaks the fire'
8. Rule: To emphasize a word, repeat its first syllable. 'teijyeijot' → 'teiteijyeijot'
9. 'teijo ijyif yot' = 'The tree sees the fire'
10. 'teijo teijyeijot teijyeijot' = 'The river sees the river'
11. Rule: To emphasize a word, repeat its first syllable. 'yei' → 'yeiyei'
12. 'teijo yei feiaa' = 'The mountain sees the stone'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  iyaaf = cat
  ijyif = tree
  teijyeijot = river
  feiaa = stone
  yot = fire
  taafokh = child
  eitaa = runs
  teijo = sees
  aatiy = takes
  aaei = gives
",Apply the same pattern to 'fo'. What is the result?,ijfo,transform,,,"Observe this pattern:
  'eitaa' → 'ijeitaa'
  'taafokh' → 'ijtaafokh'
  'yei' → 'ijyei'
"
